# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	50750
#@/user_id	sync_config
ying pan 	營盤	c=20 d=1.06647e-09 t=50750
ying pan 	硬盤	c=1 d=1.60906e-37 t=50750
ying she 	映射	c=2 d=3.07143e-17 t=50750
ying shou 	應收	c=3 d=3.76042e-17 t=50750
ying wen 	英文	c=13 d=0.00995182 t=50750
ying xiang 	影響	c=11 d=8.13951e-06 t=50750
ying xiao 	營銷	c=5 d=6.53081e-18 t=50750
ying ye ting 	營業廳	c=1 d=2.31102e-61 t=50750
ying yong 	應用	c=24 d=0.000871101 t=50750
yong 	勇	c=1 d=0.000134358 t=50750
yong 	永	c=3 d=2.06889e-53 t=50750
yong 	用	c=121 d=0.859558 t=50750
yong a 	用啊	c=1 d=2.18177e-31 t=50750
yong bu 	永不	c=1 d=4.5485e-27 t=50750
yong bu liao 	用不了	c=4 d=0.00726817 t=50750
yong ce shi 	用測試	c=1 d=7.34649e-79 t=50750
yong dao 	用到	c=16 d=0.0163277 t=50750
yong de 	永德	c=21 d=1.62038e-53 t=50750
yong de 	用得	c=3 d=9.20233e-23 t=50750
yong de 	用的	c=21 d=0.0491758 t=50750
yong guo 	用過	c=4 d=3.56866e-67 t=50750
yong hu 	用戶	c=214 d=1.96531 t=50750
yong hu duan 	用户端	c=10 d=1.24622e-13 t=50750
yong jiu 	永久	c=1 d=9.61444e-09 t=50750
yong ku 	泳褲	c=1 d=1.95019e-05 t=50750
yong lai 	用來	c=8 d=1.40978e-11 t=50750
yong ni 	用你	c=1 d=1.24046e-35 t=50750
yong pin 	用品	c=2 d=3.07591e-05 t=50750
yong qi 	勇氣	c=0 d=3.71932e-72 t=50750
yong qi ke jia 	勇氣可嘉	c=1 d=3.73797e-71 t=50750
yong qi lai 	用起來	c=2 d=2.72286e-26 t=50750
yong ren 	用人	c=1 d=5.12476e-48 t=50750
yong shang 	用上	c=2 d=4.77063e-18 t=50750
yong shen me 	用什麼	c=1 d=5.01117e-49 t=50750
yong tu 	用途	c=1 d=0.00165327 t=50750
yong wan 	用完	c=1 d=9.89817e-57 t=50750
yong wo 	用我	c=2 d=5.03302e-12 t=50750
yong wo de 	用我的	c=1 d=8.97302e-79 t=50750
yong xian zai 	用現在	c=2 d=3.67031e-25 t=50750
yong yi 	泳衣	c=1 d=3.44013e-06 t=50750
yong yi jian yi dong 	用一鍵移動	c=1 d=0.00264522 t=50750
yong yi qian 	用以前	c=1 d=4.18568e-49 t=50750
yong yu 	用於	c=12 d=0.0564161 t=50750
yong yuan 	永遠	c=1 d=2.37986e-24 t=50750
yong zai 	用在	c=3 d=2.53012e-09 t=50750
yong zhe ge 	用這個	c=4 d=6.71693e-30 t=50750
yong zhi qian 	用之前	c=2 d=2.84137e-21 t=50750
you 	又	c=14 d=0.826959 t=50750
you 	右	c=1 d=1.06141e-54 t=50750
you 	有	c=317 d=2.49726 t=50750
you 	油	c=1 d=1.87595e-19 t=50750
you 	由	c=1 d=2.60983e-21 t=50750
you a 	有啊	c=3 d=2.66482e-31 t=50750
you bian 	右邊	c=5 d=0.115325 t=50750
you bian 	郵編	c=2 d=5.67762e-18 t=50750
you bu fen 	有部分	c=1 d=2.82528e-13 t=50750
you che 	有車	c=1 d=3.45058e-71 t=50750
you dao 	又到	c=3 d=1.13972e-68 t=50750
you de 	有的	c=1 d=5.28353e-54 t=50750
you di 	郵遞	c=0 d=3.60718e-06 t=50750
you di a 	郵遞啊	c=1 d=3.62526e-05 t=50750
you dian 	有點	c=48 d=0.664014 t=50750
you dian man 	有點慢	c=1 d=6.29205e-21 t=50750
you dian wen ti 	有點問題	c=1 d=6.62388e-08 t=50750
you fan hui 	有返回	c=1 d=2.07523e-89 t=50750
you ge 	有個	c=38 d=0.00225494 t=50750
you hao 	友好	c=2 d=5.44564e-09 t=50750
you hao xiang 	又好像	c=1 d=9.58798e-06 t=50750
you he shi 	有合適	c=1 d=2.64002e-68 t=50750
you hu qi 	又呼起	c=1 d=0.000505481 t=50750
you hua 	優化	c=77 d=1.22147 t=50750
you hua dai ma 	優化代碼	c=1 d=2.95151e-86 t=50750
you hua yang shi 	優化樣式	c=1 d=1.51814e-88 t=50750
you hua yi xia 	優化一下	c=1 d=1.9603e-07 t=50750
you hui 	優惠	c=26 d=1.55202e-11 t=50750
you hui 	又會	c=1 d=9.35125e-06 t=50750
you hui jia 	優惠價	c=2 d=6.16926e-15 t=50750
you hui jian 	優惠見	c=1 d=6.52748e-12 t=50750
you hui juan 	優惠劵	c=87 d=1.28412e-10 t=50750
you hui qu 	游回去	c=2 d=4.1763e-52 t=50750
you hui quan 	優惠券	c=262 d=0.000508015 t=50750
you ji duo 	有幾多	c=1 d=1.67415e-33 t=50750
you ji ge 	有幾個	c=1 d=7.49745e-83 t=50750
you jia 	有加	c=1 d=2.95966e-89 t=50750
you jian 	郵件	c=19 d=4.13959 t=50750
you jie kou 	有接口	c=1 d=2.55234e-53 t=50750
you ke neng 	有可能	c=2 d=3.78672e-47 t=50750
you ke yi 	又可以	c=1 d=1.2234e-78 t=50750
you kong 	有空	c=25 d=0.0711026 t=50750
you kong mei 	有空沒	c=2 d=9.38184e-15 t=50750
you le 	有了	c=7 d=7.71577e-09 t=50750
you liang ge 	有兩個	c=1 d=6.70641e-36 t=50750
you ma 	有嗎	c=3 d=1.93017e-59 t=50750
you mei you 	有沒有	c=38 d=1.27949 t=50750
you mei you wen ti 	有沒有問題	c=1 d=8.98859e-70 t=50750
you qu 	又去	c=1 d=1.12838e-68 t=50750
you qu bie 	有區別	c=1 d=1.78325e-11 t=50750
you ren 	有人	c=5 d=0.909488 t=50750
you ren 	誘人	c=1 d=7.26844e-71 t=50750
you shen me 	有什麼	c=5 d=0.0049667 t=50750
you shi 	又是	c=1 d=3.96573e-61 t=50750
you shi 	有事	c=1 d=5.71385e-34 t=50750
you shi hou 	有時候	c=1 d=0.427415 t=50750
you shi jian 	有時間	c=6 d=0.000751744 t=50750
you shu ju 	有數據	c=2 d=1.54786e-22 t=50750
you wen ti 	有問題	c=21 d=2.38874e-10 t=50750
you wen ti ba 	有問題吧	c=1 d=3.75044e-22 t=50750
you wu 	有無	c=10 d=8.35276e-11 t=50750
you wu 	有誤	c=3 d=0.0397538 t=50750
you xi 	遊戲	c=12 d=0.377265 t=50750
you xian 	優先	c=5 d=4.67956e-11 t=50750
you xian ji 	優先級	c=1 d=1.78325e-11 t=50750
you xiang 	郵箱	c=62 d=1.69041 t=50750
you xiao 	有效	c=2 d=1.20962e-33 t=50750
you xie 	有些	c=27 d=0.0199348 t=50750
you yao 	又要	c=4 d=3.17835e-16 t=50750
you yao kong qi 	有遙控器	c=1 d=3.6902e-08 t=50750
you yi 	有一	c=1 d=4.58845e-71 t=50750
you yi tai 	有一臺	c=1 d=3.86506e-82 t=50750
you yi xie 	有一些	c=3 d=1.10093e-35 t=50750
you yong 	游泳	c=1 d=3.37202e-06 t=50750
you yu 	由於	c=9 d=0.0057417 t=50750
you yu dao 	有遇到	c=1 d=1.66666e-39 t=50750
yu 	於	c=5 d=0.781906 t=50750
yu 	玉	c=2 d=3.83185e-81 t=50750
yu 	與	c=3 d=3.62526e-05 t=50750
yu 	魚	c=1 d=3.56256e-35 t=50750
yu dao 	遇到	c=14 d=0.319484 t=50750
yu dao de wen ti 	遇到的問題	c=1 d=8.55513e-18 t=50750
yu dao guo 	遇到過	c=1 d=4.83321e-06 t=50750
yu ding 	預訂	c=5 d=1.85553e-59 t=50750
yu e 	餘額	c=22 d=0.327376 t=50750
yu fu 	預付	c=1 d=6.51395e-17 t=50750
yu fu kuan 	預付款	c=1 d=3.87268e-17 t=50750
yu ji 	預計	c=5 d=0.00108086 t=50750
yu kuai 	愉快	c=2 d=0.000356206 t=50750
yu le 	娛樂	c=1 d=1.10954e-17 t=50750
yu ming 	域名	c=120 d=0.977172 t=50750
yu ming xia 	域名下	c=1 d=3.19516e-78 t=50750
yu qi 	預期	c=1 d=1.10303e-36 t=50750
yu qiang 	玉強	c=1 d=5.20382e-81 t=50750
yu she 	預設	c=1 d=6.63876e-05 t=50750
yu wang 	慾望	c=1 d=6.71554e-52 t=50750
yu wu 	雨霧	c=1 d=2.55807e-50 t=50750
yu yan 	語言	c=26 d=0.0125254 t=50750
yu yan bao 	語言包	c=2 d=5.06221e-13 t=50750
yu yi 	語義	c=2 d=1.48232e-13 t=50750
yu yin 	語音	c=4 d=1.3261e-08 t=50750
yuan 	元	c=38 d=3.80194e-06 t=50750
yuan 	員	c=5 d=1.14572e-24 t=50750
yuan 	圓	c=3 d=3.58041e-35 t=50750
yuan 	源	c=4 d=1.14392e-23 t=50750
yuan cheng 	遠程	c=20 d=0.00166156 t=50750
yuan dai ma 	源代碼	c=5 d=6.26675e-14 t=50750
yuan dan 	元旦	c=1 d=9.88807e-45 t=50750
yuan dian 	圓點	c=2 d=3.68005e-05 t=50750
yuan gong 	員工	c=1 d=3.26947e-25 t=50750
yuan jiao 	圓角	c=1 d=3.59041e-09 t=50750
yuan lai 	原來	c=3 d=3.69083e-10 t=50750
yuan ma 	源碼	c=6 d=0.0015415 t=50750
yuan sheng 	原生	c=6 d=5.41009e-09 t=50750
yuan shi 	原始	c=1 d=1.03612e-35 t=50750
yuan su 	元素	c=14 d=0.000130504 t=50750
yuan tu 	原圖	c=3 d=1.41507e-45 t=50750
yuan xing 	原形	c=12 d=4.20412e-13 t=50750
yuan xing 	遠行	c=1 d=1.24434e-13 t=50750
yuan yin 	原因	c=9 d=0.00597602 t=50750
yue 	月	c=24 d=0.0124486 t=50750
yue 	越	c=1 d=5.59386e-49 t=50750
yue di 	月底	c=2 d=9.86958e-23 t=50750
yue ding 	約定	c=3 d=7.05295e-21 t=50750
yue du 	閱讀	c=7 d=0.0571247 t=50750
yue fen 	月份	c=5 d=8.5786e-17 t=50750
yue shao 	越少	c=1 d=5.56596e-49 t=50750
yue shu li 	約束力	c=1 d=7.09283e-48 t=50750
yun 	雲	c=19 d=0.415715 t=50750
yun da 	韵达	c=1 d=2.88284e-15 t=50750
yun fei 	運費	c=1 d=1.899e-45 t=50750
yun shu 	運輸	c=4 d=0.000596161 t=50750
yun wei 	運維	c=2 d=1.23217e-15 t=50750
yun xing 	運行	c=16 d=0.575646 t=50750
yun xu 	允許	c=3 d=2.36067e-17 t=50750
yun ying 	運營	c=147 d=0.963176 t=50750
za 	砸	c=1 d=2.12741e-87 t=50750
za wu 	雜物	c=2 d=3.0453e-05 t=50750
zai 	再	c=160 d=0.262089 t=50750
zai 	在	c=312 d=0.768657 t=50750
zai 	載	c=1 d=4.02922e-42 t=50750
zai bang wo 	在幫我	c=2 d=6.7421e-69 t=50750
zai chong xin 	在重新	c=1 d=9.84546e-53 t=50750
zai ci 	再次	c=14 d=7.98932e-07 t=50750
zai da 	再打	c=0 d=0.00357931 t=50750
zai da 	在打	c=1 d=9.31828e-82 t=50750
zai da ge 	再打個	c=2 d=0.0359725 t=50750
zai dian 	再點	c=1 d=1.48484e-33 t=50750
zai dian ji 	在點擊	c=1 d=3.98858e-11 t=50750
zai duo 	再多	c=0 d=3.82946e-33 t=50750
zai duo jia 	再多加	c=1 d=3.84865e-32 t=50750
zai fa 	再發	c=1 d=2.22433e-23 t=50750
zai gai 	再改	c=1 d=2.71727e-25 t=50750
zai gei ni 	再給你	c=1 d=2.86087e-72 t=50750
zai gei wo 	再給我	c=1 d=4.9086e-41 t=50750
zai he 	再和	c=1 d=4.93504e-16 t=50750
zai jia 	再加	c=6 d=0.00814786 t=50750
zai jia 	在家	c=12 d=9.9297e-06 t=50750
zai jia shang 	再加上	c=6 d=1.80958e-07 t=50750
zai kan kan 	再看看	c=3 d=2.02399e-07 t=50750
zai kan xia 	再看下	c=4 d=1.61717e-08 t=50750
zai kao lv 	在考慮	c=1 d=2.54185e-34 t=50750
zai li mian 	在裏面	c=2 d=1.17041e-57 t=50750
zai liao 	在聊	c=1 d=1.53747e-31 t=50750
zai na 	再拿	c=1 d=8.22755e-88 t=50750
zai na 	在哪	c=2 d=3.28988e-10 t=50750
zai na ge 	在哪個	c=1 d=1.90036e-24 t=50750
zai na li 	在哪裏	c=4 d=2.92641e-15 t=50750
zai ni 	在你	c=3 d=1.93066e-63 t=50750
zai nong 	在弄	c=1 d=9.85783e-09 t=50750
zai qu 	再去	c=4 d=2.93199e-08 t=50750
zai shang hu 	在商戶	c=1 d=1.22728e-27 t=50750
zai shang mian 	在上面	c=1 d=6.2248e-71 t=50750
zai shang qu 	再上去	c=1 d=7.52734e-71 t=50750
zai shi 	再試	c=4 d=4.02867e-12 t=50750
zai shi xia 	再試下	c=8 d=4.04886e-11 t=50750
zai song 	再送	c=1 d=1.71467e-79 t=50750
zai tao bao 	在淘寶	c=1 d=2.05675e-72 t=50750
zai tiao 	在調	c=1 d=8.71107e-54 t=50750
zai wen 	再問	c=1 d=1.4614e-81 t=50750
zai wo men 	在我們	c=3 d=7.52478e-67 t=50750
zai xian 	在線	c=17 d=0.000129205 t=50750
zai yi ge 	在一個	c=2 d=8.38974e-53 t=50750
zai yong 	再用	c=1 d=3.28799e-62 t=50750
zai yong 	在用	c=4 d=0.00597602 t=50750
zai you 	再有	c=1 d=2.16609e-05 t=50750
zai zeng jia 	在增加	c=1 d=9.00295e-30 t=50750
zai zhe li 	在這裏	c=6 d=2.70168e-12 t=50750
zai zhi qian 	在之前	c=1 d=2.17843e-13 t=50750
zai zuo 	在做	c=3 d=6.89303e-06 t=50750
zan ding 	暫定	c=1 d=1.7646e-05 t=50750
zan shi 	暫時	c=42 d=0.625002 t=50750
zan ting 	暫停	c=4 d=3.73809e-05 t=50750
zan wu 	暫無	c=20 d=1.00886 t=50750
zang 	髒	c=1 d=5.63951e-27 t=50750
zang shu ju 	髒數據	c=2 d=8.9334e-27 t=50750
zao 	早	c=3 d=1.15659e-35 t=50750
zao 	造	c=3 d=5.04272e-05 t=50750
zao can 	早餐	c=5 d=2.62105e-05 t=50750
zao cha 	早茶	c=1 d=9.61935e-15 t=50750
zao chen 	早晨	c=1 d=0.116484 t=50750
zao dian 	早點	c=1 d=2.14454e-06 t=50750
zao dian qu 	早點去	c=1 d=2.15529e-05 t=50750
zao jiu 	早就	c=1 d=0.0939493 t=50750
zao shang 	早上	c=22 d=1.0208 t=50750
zao shang he ni 	早上和你	c=1 d=1.47508e-73 t=50750
zao xing 	造型	c=1 d=2.19883e-05 t=50750
ze 	則	c=1 d=1.84413e-53 t=50750
ze 	澤	c=6 d=3.68957e-06 t=50750
zen hui 	怎會	c=1 d=3.78297e-06 t=50750
zen me 	怎麼	c=89 d=1.51624 t=50750
zen me gai 	怎麼改	c=3 d=1.62528e-08 t=50750
zen me gai ba 	怎麼改吧	c=1 d=7.26102e-59 t=50750
zen me gao 	怎麼搞	c=1 d=2.11499e-77 t=50750
zen me yang 	怎麼樣	c=12 d=0.956017 t=50750
zeng 	增	c=1 d=3.53131e-49 t=50750
zeng 	曾	c=5 d=2.39154e-05 t=50750
zeng guo fan 	曾國藩	c=1 d=0.298197 t=50750
zeng jia 	增加	c=7 d=8.43952e-05 t=50750
zeng li 	曾立	c=3 d=1.46952e-58 t=50750
zeng li 	贈禮	c=1 d=7.06873e-08 t=50750
zeng qiang 	增強	c=1 d=7.35197e-29 t=50750
zeng song 	贈送	c=21 d=1.648e-22 t=50750
zeng song lei 	贈送類	c=2 d=4.42872e-23 t=50750
zeng song quan 	贈送券	c=1 d=3.34233e-49 t=50750
zha pian 	詐騙	c=1 d=3.84395e-47 t=50750
zha piao 	軋票	c=1 d=3.82477e-47 t=50750
zhai 	債	c=1 d=1.03971e-17 t=50750
zhan 	佔	c=3 d=4.79386e-68 t=50750
zhan 	展	c=1 d=1.66111e-88 t=50750
zhan 	戰	c=2 d=4.69436e-16 t=50750
zhan 	站	c=4 d=0.0109985 t=50750
zhan kai 	展開	c=2 d=3.88072e-12 t=50750
zhan shi 	展示	c=18 d=2.54882e-07 t=50750
zhan tie 	粘貼	c=7 d=0.00820088 t=50750
zhan tie ban 	粘貼板	c=1 d=1.02239e-84 t=50750
zhan wei 	佔位	c=2 d=2.25285e-32 t=50750
zhan yong 	佔用	c=11 d=1.62567e-16 t=50750
zhang 	帳	c=3 d=1.00271e-16 t=50750
zhang 	張	c=22 d=3.13888e-13 t=50750
zhang dan 	賬單	c=16 d=0.418226 t=50750
zhang ge ge 	张哥哥	c=2 d=1.45544e-33 t=50750
zhang guan he 	张贯河	c=1 d=1.46368e-70 t=50750
zhang ha 	張哈	c=1 d=3.03642e-08 t=50750
zhang hao 	帳號	c=140 d=1.94159 t=50750
zhang hu 	帳戶	c=1 d=1.50693e-89 t=50750
zhang hu 	賬戶	c=15 d=1.52153e-08 t=50750
zhang jia 	漲價	c=1 d=0.00126207 t=50750
zhang jia hui 	张家辉	c=2 d=4.5831e-20 t=50750
zhang kuan 	賬款	c=8 d=2.18802e-09 t=50750
zhang san 	張三	c=3 d=1.26969e-15 t=50750
zhao 	找	c=13 d=0.0246049 t=50750
zhao 	招	c=1 d=9.69424e-18 t=50750
zhao 	照	c=1 d=3.35805e-16 t=50750
zhao bu dao 	找不到	c=4 d=3.29212e-18 t=50750
zhao chu 	找出	c=4 d=1.81468e-14 t=50750
zhao dao 	找到	c=21 d=0.612633 t=50750
zhao ge 	找個	c=1 d=4.61334e-69 t=50750
zhao gong zuo 	找工作	c=1 d=8.76276e-06 t=50750
zhao hui 	找回	c=1 d=1.51643e-16 t=50750
zhao le 	找了	c=2 d=1.75849e-23 t=50750
zhao ni 	找你	c=4 d=9.52363e-15 t=50750
zhao pai 	招牌	c=1 d=1.47187e-18 t=50750
zhao pin 	招聘	c=1 d=0.00013845 t=50750
zhao shang 	招商	c=5 d=2.57085e-14 t=50750
zhao wo 	找我	c=6 d=2.11561e-34 t=50750
zhao xia 	朝霞	c=1 d=1.91646e-35 t=50750
zhao yi ge 	找一個	c=2 d=5.48161e-67 t=50750
zhe 	折	c=2 d=7.71839e-13 t=50750
zhe 	者	c=5 d=1.08244 t=50750
zhe 	這	c=23 d=0.0154523 t=50750
zhe bi 	這筆	c=3 d=1.80277e-16 t=50750
zhe bian 	這邊	c=34 d=0.815112 t=50750
zhe ci 	這次	c=7 d=0.0161635 t=50750
zhe die 	摺疊	c=2 d=2.40816e-17 t=50750
zhe duan 	這段	c=11 d=0.438235 t=50750
zhe ge 	這個	c=810 d=2.41721 t=50750
zhe ge bian 	這個變	c=1 d=7.0486e-92 t=50750
zhe ge ji 	這個機	c=1 d=5.00675e-68 t=50750
zhe ge lai 	這個來	c=1 d=2.79128e-47 t=50750
zhe ge ma ma 	這個媽媽	c=1 d=0.188247 t=50750
zhe ge xie 	這個寫	c=1 d=7.04066e-20 t=50750
zhe hao xiang 	這好像	c=1 d=6.19797e-79 t=50750
zhe ji ge 	這幾個	c=4 d=6.56467e-20 t=50750
zhe kou 	折扣	c=1 d=8.06052e-82 t=50750
zhe kuai 	這塊	c=8 d=2.94668e-08 t=50750
zhe kuan 	這款	c=1 d=2.93199e-08 t=50750
zhe lai 	這來	c=2 d=1.23957e-56 t=50750
zhe li 	這裏	c=15 d=2.5428e-09 t=50750
zhe liang ge 	這兩個	c=5 d=0.0315873 t=50750
zhe liang nian 	這兩年	c=2 d=1.20537e-65 t=50750
zhe shi 	這是	c=4 d=0.109701 t=50750
zhe tian qi 	這天氣	c=1 d=3.71932e-71 t=50750
zhe tiao 	這條	c=2 d=9.14554e-09 t=50750
zhe xie 	這些	c=55 d=0.0682212 t=50750
zhe yang 	這樣	c=62 d=0.839417 t=50750
zhe yang a 	這樣啊	c=1 d=2.09288e-71 t=50750
zhe yang ba 	這樣吧	c=2 d=2.67918e-06 t=50750
zhe yang ma 	這樣嗎	c=1 d=9.18825e-05 t=50750
zhe yang xie 	這樣寫	c=2 d=1.28981e-11 t=50750
zhe yi chuan 	這一串	c=1 d=6.37954e-07 t=50750
zhe zhang 	這張	c=3 d=3.11107e-29 t=50750
zhe zhong 	這種	c=19 d=0.037666 t=50750
zhen 	真	c=2 d=7.8591e-18 t=50750
zhen 	針	c=1 d=6.17711e-11 t=50750
zhen 	鎮	c=2 d=2.74934e-16 t=50750
zhen bu cuo 	真不錯	c=1 d=0.99005 t=50750
zhen de 	真的	c=1 d=1.74337e-39 t=50750
zhen dui 	針對	c=1 d=1.15063e-33 t=50750
zhen ji 	真機	c=2 d=1.59866e-19 t=50750
zhen qing 	真情	c=2 d=4.5375e-20 t=50750
zhen shi 	真實	c=3 d=4.16069e-08 t=50750
zhen wei 	真僞	c=1 d=7.89738e-18 t=50750
zheng 	證	c=1 d=4.26125e-83 t=50750
zheng ce 	政策	c=4 d=0.0066709 t=50750
zheng chang 	正常	c=48 d=0.644746 t=50750
zheng fan 	正反	c=1 d=1.71205e-61 t=50750
zheng fan kui 	正反馈	c=2 d=2.82324e-26 t=50750
zheng fang xing 	正方形	c=1 d=6.57921e-46 t=50750
zheng fu 	政府	c=2 d=1.58812e-30 t=50750
zheng ge 	整個	c=5 d=0.00652844 t=50750
zheng he 	整合	c=1 d=1.20732e-40 t=50750
zheng jian 	證件	c=2 d=6.66594e-16 t=50750
zheng jian zhao 	证件照	c=2 d=7.50377e-16 t=50750
zheng li 	整理	c=14 d=0.607633 t=50750
zheng qu 	爭取	c=1 d=3.61001e-73 t=50750
zheng que 	正確	c=9 d=3.20249e-45 t=50750
zheng shi 	正式	c=19 d=0.00644146 t=50750
zheng shu 	證書	c=9 d=0.0951343 t=50750
zheng ti 	整體	c=1 d=4.42926e-38 t=50750
zheng xiang 	正向	c=1 d=1.52533e-26 t=50750
zheng zai 	正在	c=5 d=2.8527e-09 t=50750
zhi 	之	c=4 d=1.0128e-32 t=50750
zhi 	值	c=36 d=0.00799668 t=50750
zhi 	只	c=53 d=0.105066 t=50750
zhi 	志	c=2 d=0.000435072 t=50750
zhi 	指	c=2 d=3.78092e-29 t=50750
zhi 	支	c=3 d=1.61712e-09 t=50750
zhi 	紙	c=1 d=6.72284e-06 t=50750
zhi 	至	c=1 d=0.00174675 t=50750
zhi ban 	值班	c=1 d=1.18032e-68 t=50750
zhi bo 	直播	c=9 d=1.07583e-07 t=50750
zhi bu guo 	只不過	c=3 d=1.90593e-29 t=50750
zhi cheng 	支撐	c=1 d=4.79995e-13 t=50750
zhi chi 	支持	c=31 d=1.06795e-08 t=50750
zhi chu 	支出	c=6 d=4.40705e-09 t=50750
zhi chuang 	之窗	c=1 d=2.3939e-05 t=50750
zhi da 	直達	c=1 d=2.04558e-08 t=50750
zhi dao 	之道	c=3 d=0.311923 t=50750
zhi dao 	知道	c=14 d=0.0529999 t=50750
zhi de 	值得	c=1 d=2.09302e-14 t=50750
zhi de mai 	值得買	c=1 d=2.10351e-13 t=50750
zhi ding 	指定	c=4 d=0.0100518 t=50750
zhi du 	只讀	c=1 d=3.4674e-40 t=50750
zhi fu 	之父	c=4 d=0.014483 t=50750
zhi fu 	支付	c=330 d=2.16133 t=50750
zhi fu ba 	支付吧	c=2 d=7.82503e-09 t=50750
zhi fu bao 	支付寶	c=13 d=0.000240295 t=50750
zhi fu wan 	支付完	c=1 d=4.21024e-59 t=50750
zhi fu zhong 	支付中	c=1 d=3.46633e-07 t=50750
zhi gai 	只改	c=1 d=5.07135e-13 t=50750
zhi gei wo 	只給我	c=1 d=3.84996e-36 t=50750
zhi hou 	之後	c=46 d=0.00147352 t=50750
zhi hu 	支護	c=1 d=1.02913e-73 t=50750
zhi hu 	知乎	c=11 d=5.77146e-05 t=50750
zhi hui 	只會	c=1 d=4.66777e-08 t=50750
zhi hui 	智慧	c=1 d=3.12241e-13 t=50750
zhi jia 	之家	c=1 d=9.23401e-34 t=50750
zhi jian 	之間	c=5 d=0.677057 t=50750
zhi jie 	直接	c=60 d=0.0212896 t=50750
zhi jie er 	直接而	c=1 d=6.90455e-55 t=50750
zhi jin 	紙巾	c=1 d=1.58079e-05 t=50750
zhi jin 	至今	c=1 d=0.000309671 t=50750
zhi kai fang 	只開放	c=1 d=9.37706e-09 t=50750
zhi kou 	之口	c=1 d=4.48231e-31 t=50750
zhi lei 	之類	c=2 d=3.20511e-50 t=50750
zhi liang 	質量	c=1 d=1.89205e-90 t=50750
zhi liao 	治療	c=1 d=5.16115e-43 t=50750
zhi ma 	芝麻	c=1 d=7.91379e-13 t=50750
zhi men 	之門	c=1 d=5.61807e-41 t=50750
zhi nan 	指南	c=1 d=0.278037 t=50750
zhi neng 	只能	c=29 d=2.47985 t=50750
zhi pai 	指派	c=1 d=9.18267e-86 t=50750
zhi qian 	之前	c=160 d=1.3467 t=50750
zhi qian an 	之前按	c=1 d=9.87262e-56 t=50750
zhi qian de 	之前的	c=3 d=0.0348607 t=50750
zhi qian shi 	之前是	c=1 d=1.32809e-44 t=50750
zhi shi 	只是	c=13 d=1.10118e-07 t=50750
zhi shi 	知識	c=2 d=8.09042e-08 t=50750
zhi xian shi 	只顯示	c=1 d=3.75862e-77 t=50750
zhi xiang 	指向	c=4 d=0.0235177 t=50750
zhi xing 	執行	c=4 d=0.00467376 t=50750
zhi xu 	只需	c=1 d=4.49544e-36 t=50750
zhi xu yao 	只需要	c=2 d=3.94272e-22 t=50750
zhi yao 	只要	c=8 d=0.00327981 t=50750
zhi yong 	只用	c=3 d=1.58146e-40 t=50750
zhi you 	之憂	c=18 d=0.000493006 t=50750
zhi you 	只有	c=1 d=0.136014 t=50750
zhi zuo 	製作	c=3 d=2.53899e-13 t=50750
zhong 	中	c=61 d=0.00282595 t=50750
zhong 	種	c=1 d=1.54975e-07 t=50750
zhong 	衆	c=1 d=4.71548e-10 t=50750
zhong 	重	c=0 d=8.72351e-13 t=50750
zhong 	鍾	c=5 d=2.64567e-05 t=50750
zhong chuang 	重創	c=1 d=3.46869e-15 t=50750
zhong deng 	中等	c=1 d=2.74393e-81 t=50750
zhong duan 	終端	c=15 d=0.00980366 t=50750
zhong fen 	中份	c=1 d=4.80077e-15 t=50750
zhong guo 	中國	c=15 d=0.000715238 t=50750
zhong hao 	中號	c=1 d=9.42024e-63 t=50750
zhong hua 	中華	c=1 d=2.84485e-06 t=50750
zhong jian 	中間	c=2 d=2.59939e-62 t=50750
zhong jiang 	中獎	c=18 d=5.34143e-44 t=50750
zhong kuo hao 	中括號	c=1 d=1.74699e-34 t=50750
zhong shi 	重視	c=1 d=0.0160027 t=50750
zhong tou 	鐘頭	c=1 d=4.43516e-83 t=50750
zhong tu 	中途	c=1 d=3.27549e-76 t=50750
zhong wen 	中文	c=39 d=0.0108786 t=50750
zhong wu 	中午	c=25 d=1.27064 t=50750
zhong xin 	中心	c=4 d=1.54281e-13 t=50750
zhong yao 	重要	c=1 d=9.46746e-63 t=50750
zhong yi 	中醫	c=1 d=8.17538e-72 t=50750
zhong yi yuan 	中醫院	c=1 d=2.39016e-16 t=50750
zhong yu 	終於	c=1 d=4.88495e-43 t=50750
zhong zhi 	終止	c=1 d=4.31329e-20 t=50750
zhou 	周	c=12 d=0.0794894 t=50750
zhou 	州	c=4 d=4.45241e-11 t=50750
zhou er 	週二	c=16 d=0.828778 t=50750
zhou er ta 	週二他	c=1 d=0.355226 t=50750
zhou hui 	週會	c=1 d=6.19903e-81 t=50750
zhou liu 	週六	c=35 d=0.29826 t=50750
zhou mo 	週末	c=6 d=6.02277e-05 t=50750
zhou qi 	週期	c=1 d=5.12319e-15 t=50750
zhou qu 	州區	c=5 d=4.37281e-08 t=50750
zhou ri 	週日	c=28 d=0.36292 t=50750
zhou san 	週三	c=25 d=1.10006 t=50750
zhou si 	週四	c=22 d=0.897379 t=50750
zhou wu 	週五	c=31 d=0.287224 t=50750
zhou yi 	週一	c=21 d=0.0423468 t=50750
